2024 2025 2026 2027 2028 2029 2030 2031 2032 2033 2034 2035 2036 2037 2038 2039 2040 2041 2042 2043 2044 2045 2046 2047 2048 2049 2050 2051 2052 2053 2054 2055 2056 2057 2058 2059 2060 2061 2062 2063 2064 2065 2066 2067 2068 2069 2070 2071 2072 2073 2074 2075 2076 2077 2078 2079 2080 2081 2082 2083 2084 2085 2086 2087 2088 2089 2090 2091 2092 2093 2094 2095 2096 2097 2098 2099
#ncov_fut : number of covariates 
42
###########################################################
#  | mn_Hind
#  | cesm_rcp45
#  | gfdl_rcp45
#  | miroc_rcp45
#  | cesm_rcp85
#  | gfdl_rcp85
#  | miroc_rcp85
#  | cesm_ssp126
#  | gfdl_ssp126
#  | miroc_ssp126
#  | cesm_ssp585
-2.094087 1.261754 0.8313653 0.3615624 1.684324 -1.073392 -1.642339 -0.8484215 -0.2984622 -0.4121777 -1.064243 -0.686399 1.670129 0.05605077 0.519539 2.48647 0.5126322 0.04631102 -1.079962 0.4115289 -1.178511 1.079887 1.130429 -0.3415303 0.4483879 0.3557889 0.7949793 0.05768274 0.7900542 1.489704 0.2449426 -2.197154 1.773909 0.4526556 0.5917212 0.9042519 1.102654 0.07731772 -0.9847682 -1.551068 -1.579276 -0.9112234 0.8076028 -0.4443807 -0.1153998 -0.07703399 1.652509 1.040633 1.367681 -1.385362 1.475398 2.049245 2.225303 -0.1239721 -1.409551 1.730253 0.1721382 1.932462 1.112902 0.07738952 0.5604748 1.415225 1.404137 1.884622 2.771933 0.6535667 3.191603 0.8665808 2.047884 1.795172 1.746159 1.925469 1.196852 1.435677 2.556738 0.3549892
-1.895972 0.278705 0.6634105 -1.280324 -0.5831862 2.17875 -0.6776676 -1.456801 0.5920621 -0.8415672 0.9910977 -1.299575 1.052161 -1.047155 -0.001236357 0.1998754 -2.679677 -1.160392 -0.08889385 0.1936192 1.221602 -0.2952408 0.03352778 -2.626301 1.359739 0.3909282 -1.014317 1.245849 1.142587 -1.301699 0.288454 1.101813 0.5964345 -2.235432 0.9071428 -0.7687578 -0.4417066 1.589428 -0.5967844 -1.13836 -0.01171929 0.8551295 -0.7862987 0.246997 -0.5450671 -1.22803 0.732376 -2.187058 -2.234914 -0.8841822 -1.404442 -0.04973379 -2.137387 -0.4906899 0.7240323 0.7795844 1.334805 0.572934 -1.494483 -0.6158673 1.521102 1.228858 2.837726 1.226848 -2.522568 -0.9142573 -0.8133153 -0.7950008 -0.2942339 -0.1594397 -0.3867482 1.234504 0.6539278 -1.361035 0.01972363 1.670181
-0.9362745 2.054062 -0.7832608 0.7227421 1.322122 1.16246 0.2963674 1.295743 -1.232571 -1.037444 -0.08903271 -0.7867046 -0.2550624 0.9161395 -0.4949395 1.268725 -1.720158 -0.07331113 -0.03535889 -1.869944 -0.9902786 0.07459464 -0.6660242 -1.382951 -0.2875439 -0.3365298 -0.7602196 -0.923651 0.7323277 -0.3119948 -3.055992 -1.796027 -0.1231001 1.04023 -0.3175746 -0.6580498 1.384441 1.308797 0.3419063 -0.6803982 0.4955911 -0.1260024 -1.348299 -1.411016 -0.4824741 0.8265169 -0.518154 -0.04720455 -0.7172267 1.78017 -0.1444527 -0.5051084 -1.244087 -0.2638004 1.628286 -0.3638237 0.6773169 0.5822385 1.119124 1.812914 -0.3518133 -0.2986572 -0.03633435 0.3560303 0.233317 0.04754595 1.191856 -0.3598325 -1.466948 -1.199141 -2.144423 2.729823 1.646503 1.811778 -0.1876682 1.866489
#  Spring_uEast_surface5m : Spring_uEast_surface5m
0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643 0.09825643
0.1320861 0.9316627 0.0716785 -0.89297 -0.3754539 1.689346 -0.236644 -0.1181007 0.2758914 1.771255 1.70226 0.3689501 1.391383 -3.05581 0.5432574 0.8471678 -3.247377 -1.206266 -1.898213 -0.966643 -0.1930364 1.12048 -0.03932019 -1.268103 -1.662189 -0.4395017 -0.7349719 -1.182223 1.318825 1.653372 2.05683 1.196079 -0.9860622 -0.6482345 -0.4863792 -0.2173882 0.9996412 1.050394 1.081332 1.319137 -0.02197494 -0.8828199 -1.02583 1.371592 1.298013 -1.242993 -1.154799 0.1185507 -1.371054 0.05399419 0.1640299 -0.5463144 -2.134181 -1.84444 1.075638 -0.1377883 0.3248751 0.3248751 0.3248751 0.3248751 0.3248751 0.3248751 0.3248751 0.3248751 0.3248751 0.3248751 0.3248751 0.3248751 0.3248751 0.3248751 0.3248751 0.3248751 0.3248751 0.3248751 0.3248751 0.3248751
0.02238649 -1.256261 -0.06921801 3.475219 -0.1686732 1.204259 0.954971 -0.7686914 -0.3896025 1.076747 1.394198 1.98431 3.103007 -0.9878974 -0.8028123 3.445754 2.068767 0.8141406 -2.05256 3.138073 0.3776473 -1.991681 -0.05825139 0.4545206 0.5811292 -0.09349782 -0.5470447 -0.7575299 0.08312883 -0.8851862 -0.5861437 1.463871 -0.8877957 -0.6375678 0.03317697 0.4503459 0.1353595 -1.205403 -1.522357 0.9682521 -0.1616122 -1.423609 1.113242 -1.497308 0.3048118 0.9987362 -0.4545453 -0.1017565 0.6731966 0.589857 0.1650142 1.930942 -2.083063 1.588659 0.4644581 0.03024779 0.4863186 0.8595549 1.902741 0.8196519 -0.08935394 0.1063632 -1.121188 -1.191959 1.150082 -0.197537 1.363151 0.5362507 -1.102677 0.4818055 0.2666298 0.01329659 0.2609948 0.8151783 1.679612 -1.232003
1.112607 -0.2784093 0.3421285 1.673786 3.285871 -0.4419432 -1.186065 -0.5907169 0.6466715 0.4917417 -0.7208976 0.7439737 1.182426 -0.2898593 0.2845523 -1.726803 -0.8108179 0.811191 2.57765 -0.5895384 0.6648382 0.6316494 -0.7900333 -0.5439948 0.5399031 -1.164328 1.137245 0.1438472 1.729627 0.1881036 -0.4216013 2.649763 -0.6016823 0.450656 -0.5721885 1.712864 -0.6039569 0.3738602 -0.1057108 -0.6011786 -0.06595292 -0.355692 2.336187 -1.344778 0.473373 1.36624 0.5886102 -2.92521 3.480841 1.54753 0.3191455 0.7781517 -1.327165 0.1669732 -0.7686897 0.4892511 3.660274 0.2659587 0.5720408 1.050485 1.543594 -1.43065 0.4947116 -1.254796 -0.8104844 -0.4391597 0.2690695 1.150518 2.536454 -0.2525679 2.07932 -0.1016792 3.66251 -0.6964188 0.4946526 -0.689765
0.2416797 -0.5464138 -1.45859 1.593021 0.6176574 0.1998063 4.508339 1.961624 1.545347 1.090647 4.203523 3.531684 1.710745 -0.06306358 -1.084062 2.17105 3.540807 2.198745 3.151019 0.412442 2.381339 0.3403952 0.9802312 2.061914 -0.6008521 0.9492404 4.094547 1.042842 0.5946416 0.5242561 0.5553817 -0.6602523 -0.7066507 0.8547365 2.740652 1.927018 -0.2827111 1.058372 1.80995 -0.3255487 1.410944 1.350945 0.07698649 0.5827742 -0.5281418 -0.2334226 2.211491 1.410342 2.577394 1.866377 1.705925 1.849845 -0.1710944 2.692429 -0.4700002 1.234096 1.565856 0.3437076 -0.8198684 0.09704461 0.9450994 0.4643742 1.699918 0.6695987 -1.425538 -0.04016185 0.6052909 1.405135 2.790788 0.2224096 1.390088 0.4244515 -0.2784807 2.514898 -0.8183706 0.9758979
0.3121193 0.402924 -1.336924 1.728024 -0.3407861 -0.6721241 1.848359 0.1064323 -1.170021 0.9215004 1.020987 -0.06511157 1.4672 1.383846 0.0744307 -0.4801839 0.5329989 1.665151 0.9723437 1.503459 -0.6700265 0.3149931 0.266494 1.78845 -1.858832 0.2694908 0.3213076 1.275363 2.731953 -0.426368 -0.136107 -0.5076825 3.083248 0.7108216 -0.8375659 0.8869784 1.9435 0.9332992 1.065966 -1.112069 -0.03140828 0.2366007 0.2484857 2.217529 0.3582899 -1.324254 -1.69389 0.6995697 1.854727 1.197179 -0.01878516 1.452863 0.3945914 -0.2994101 0.5258196 1.467081 1.602324 2.121438 -1.122649 0.8005707 1.545391 0.1046953 0.323252 1.187348 0.7007705 0.8249575 0.1551203 -0.5788139 2.021898 2.631906 -0.1158538 -0.266486 -0.3703465 0.4708426 0.1470025 1.592079
0.9528126 -0.2119555 -0.6035958 -0.9401637 -0.6402369 0.1416474 0.6089035 -0.1076141 -0.1259548 0.1720196 -0.1532232 -0.2852418 0.4808212 0.02197002 -0.09666154 0.3861025 -0.08913176 2.631681 1.438905 -1.763606 1.42192 0.4838617 0.2161503 0.9845864 2.400496 -0.124643 -0.7427521 -0.2718969 -0.9799499 0.2096661 1.636123 2.242178 -0.7440794 0.5121435 -0.5039207 0.5264388 0.9455247 0.5346897 3.02543 0.8232745 -0.4163901 0.2873719 1.062506 -0.5094336 -0.7467359 1.113433 -0.5766707 -0.03654747 1.482877 -2.156026 0.03867873 1.241901 1.212916 0.3419434 0.2483544 -1.040765 -0.4116152 0.8794838 0.8260122 1.19378 1.847051 0.5068465 3.279795 0.163605 1.640992 1.819853 1.524796 0.17968 -0.1456522 0.5394248 -0.9856393 1.504372 -0.3225472 1.268932 1.333577 2.162006
3.385004 0.3870247 0.3868813 1.224491 0.1422264 -1.815249 -1.5557 0.1193366 -0.3451865 2.951923 -0.7513173 0.5739529 -2.035454 -1.073271 0.6242799 1.833427 -1.291975 -1.508702 -0.09454067 -0.3912601 -0.1607336 -1.174752 -1.133395 -0.7255724 -1.519975 0.4664972 0.2107856 0.117789 0.7021868 -0.05180109 1.706585 0.1252123 -1.135712 0.9247338 -0.7276587 -2.534186 0.2779318 -0.8892178 0.7248262 -1.638448 1.26207 -1.402037 0.05064966 -0.8761459 0.1063639 -0.09146916 -0.4184751 -2.147212 -0.3697604 0.8853368 0.492653 1.633535 -0.6924876 -1.146347 -0.2303354 0.8301499 0.6265 -0.08442763 1.056963 -1.775115 -0.3933853 0.8281354 -1.273404 -0.7729213 -4.227526 -0.8203949 0.6200488 -0.7455426 -0.6297707 2.104759 -3.150234 -0.6686914 -2.104378 0.5158982 -0.5379086 -0.2479705
0.3100266 -0.442766 -0.4794211 1.760496 -0.760321 -3.33059 1.715126 1.120836 3.059736 1.245207 -0.7423111 1.249927 -1.283204 0.2634161 0.1861112 -1.473028 0.7014101 0.9496405 1.183851 0.2005187 -0.8997899 1.013269 -2.08923 -1.647934 0.8143427 -2.576605 -0.4961331 0.4284325 -1.176585 1.381824 1.082718 -1.32789 0.1547094 -0.4520398 2.593427 -0.4458517 -1.82858 0.4620627 -0.8090622 -1.378908 0.4447108 -0.8725238 0.475927 0.02798334 -0.0518802 0.4980935 -0.5052655 0.4566936 -0.2667636 -1.6277 -0.9058688 0.07848758 -1.31607 -0.6330113 0.5533133 0.3263737 0.3594347 -1.902128 0.03346117 0.02912103 -0.542426 -2.597627 -0.1508614 -0.2279179 -1.759964 1.165372 -0.07619574 -0.9989198 1.327087 1.854064 -0.9461512 1.49009 2.285508 -1.630757 1.214832 0.3041275
-1.213908 -0.6859008 1.809598 0.4535043 -0.7403438 0.7154854 -0.2211462 2.56588 -1.207619 -1.829713 -1.487268 0.8458682 0.4599146 0.1793082 -2.374644 -1.058646 0.4136029 -1.422931 -2.638217 -0.5712287 1.137549 1.846375 -1.702647 -1.030844 -2.915343 0.8891656 -0.6242837 -0.3575345 -0.1558449 0.06683133 -0.1906875 -1.885382 -1.083132 2.135368 -0.2568702 -1.349389 -0.4006003 1.473081 0.01328491 -2.331766 -0.9385151 1.270331 -1.19595 -1.403816 0.4860381 -0.1787409 1.990772 0.9641859 -2.242558 -1.729365 1.158951 1.568452 0.5908417 -1.220069 -0.9266417 0.282216 -0.3381774 1.182284 1.423748 0.9702385 -0.2218026 0.06351984 0.1159612 0.9628233 -1.465731 -1.267422 -0.2187156 0.0692323 -0.2874938 -0.7374492 -1.131413 -1.876265 -0.5928108 0.3197892 1.258161 0.7965663
2.090192 -0.07790753 1.753741 2.169309 -0.0255204 0.4957463 -0.1141152 1.910614 -1.865319 -1.839174 1.859905 1.557755 -1.830267 -0.7598763 -0.8620969 -0.8322041 -0.245388 -2.289483 1.319783 -0.04045595 0.2725155 1.85296 -1.140812 -0.4950059 1.628787 0.3811673 2.530431 -1.046659 -0.7738071 -0.07182375 -0.8513502 1.77983 -2.016686 1.387168 0.02055823 0.3485543 -1.313272 -1.259787 2.339649 -0.2948436 0.03441159 -0.6511419 -0.2053657 -1.189695 0.9172654 -1.117717 0.08577338 -0.2679029 -2.756826 -1.215975 -1.123386 -1.183375 -2.511649 -0.4757427 1.127504 -1.86981 -1.866551 -1.222358 -0.3689218 -0.2358134 2.229087 -0.7242373 -0.8994753 -2.069775 0.4890223 -2.077494 1.12911 -2.413678 -0.4509715 -0.9742229 0.08093127 -0.4302374 -1.258851 -1.317062 -2.535287 -1.267822
0.2270747 -0.7591135 0.4160306 0.893955 0.8398519 0.01711915 0.06605956 -0.6296916 -1.656696 -0.430664 1.097855 1.632012 0.563701 0.8757637 -0.9300275 1.004805 0.7811801 -0.6860645 1.4575 -0.6396569 -1.618717 -1.742891 0.4396759 0.602167 1.639168 -2.180684 0.3097874 -1.3083 1.218458 0.3073526 1.733639 -0.5222212 -0.5609571 0.2687412 0.6146374 -0.6322923 -0.7565457 0.6780318 0.8691426 -1.36359 0.8180169 -0.3217011 -0.1263003 0.2422336 1.887371 -1.442881 1.576404 -0.5343471 0.4784648 2.534213 1.592646 -0.8199617 -1.369073 -0.1467151 0.8740909 1.440662 0.9989861 -1.102085 -0.5878144 -0.9855393 -1.075324 -0.2943372 -0.6857995 -0.4484451 1.693004 0.4983304 0.03665954 -0.1704961 0.2474161 1.296054 -1.257479 -0.4957217 -1.226889 0.6711501 -1.537473 -0.3582916
0.3555822 0.1891789 -1.195307 -1.8838 -2.046955 -0.08948953 -1.202322 0.4218222 -1.224372 -1.196098 0.7461331 -3.279662 0.8125796 3.371298 0.2802854 -1.096556 -2.340427 1.001257 -1.565454 -1.049993 -1.64889 -0.7143326 1.860072 -0.378743 0.4363896 0.5580928 2.071304 0.0003393211 0.5980846 -1.483872 0.6470321 1.33629 2.320462 -1.150365 2.16593 -0.5141862 -1.351319 0.4421865 -2.865498 0.4795042 0.3967344 -0.764799 -0.5938361 0.4113037 -0.6831508 -1.397206 -0.1421544 0.9248832 2.183317 0.6796881 1.097754 1.467092 0.2972086 -0.7759094 0.5353314 1.345694 0.132325 0.7804472 0.3506054 1.785442 2.121199 1.715307 0.4471923 0.598463 1.316715 1.696659 1.980273 -2.64255 1.025809 0.6442019 1.461482 -0.8893132 -0.869706 -0.7984803 2.489772 2.740138
#  Winter_temp_surface5m : Winter_temp_surface5m
0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241 0.8394241
0.9634387 1.839348 -0.2763519 1.438228 1.240089 0.1982778 0.3958469 1.602266 2.392232 0.3165657 0.6333277 0.6786799 -0.3760878 1.097845 1.648267 0.8597871 0.5639101 2.443229 1.554139 0.81065 0.8496075 3.685406 0.6628599 1.914599 2.742372 3.219067 1.650804 1.996744 0.04747647 -0.7127251 -0.4430674 1.084613 1.575697 2.630895 4.097071 2.883155 1.497643 0.7210148 2.818555 1.809861 0.2599374 1.703627 1.696516 0.743042 2.563117 3.043086 2.987954 2.320203 1.782057 2.349179 3.928354 5.085725 4.874821 2.142562 0.637387 0.8487572 1.010994 1.010994 1.010994 1.010994 1.010994 1.010994 1.010994 1.010994 1.010994 1.010994 1.010994 1.010994 1.010994 1.010994 1.010994 1.010994 1.010994 1.010994 1.010994 1.010994
-1.153555 -0.5309146 -0.256569 -0.8551676 0.2764541 0.3582533 -0.5525822 -0.2141756 0.6347591 0.1072724 -0.05008231 0.5616421 -0.9585395 0.4809294 1.521397 0.6721075 -0.07192724 0.1611126 0.9150815 -0.9170871 -2.097693 1.151163 -0.2218315 0.1201935 -0.5787332 -0.1044077 -1.485442 -1.103439 -0.2033731 0.1919437 -1.24531 -1.888244 -1.936308 -1.203135 -0.5323306 -0.7329549 -0.7486509 0.09157198 2.424468 1.090945 0.08674194 0.6379323 0.834269 0.3248421 1.090013 0.04493437 1.059573 -1.097464 -0.965692 0.1092465 0.0297173 0.2999494 -0.2051579 1.279617 0.8556904 0.5315618 0.8988561 0.01774078 -1.616065 -1.693446 -1.210205 -0.646794 -1.629955 -1.017022 -1.536484 0.3987509 -0.1265508 -0.7365979 0.1735776 -0.02105776 -0.9842798 0.6883607 0.1186148 -0.4356602 -0.7225898 -1.424168
3.304766 2.481649 1.242428 1.899465 1.327035 3.67372 2.463498 2.454785 3.399051 3.755097 3.71684 3.331494 3.172004 2.537406 2.305847 1.968586 2.339017 3.041519 3.205315 4.778217 5.515682 4.515847 3.702768 3.514894 3.908195 3.339927 2.839919 2.672489 3.866228 2.240568 1.973439 0.8306081 0.7853271 2.695954 2.430818 3.355498 2.968798 3.328278 2.488313 2.772961 4.047322 2.909374 2.200392 1.698918 3.94626 4.204497 3.979294 3.003734 4.701436 3.794075 4.488176 3.01736 5.7636 6.3807 5.123644 3.835277 4.254458 4.567871 3.904154 3.876047 2.962323 1.149104 2.187556 3.302896 4.101776 3.733781 4.351383 3.730816 3.469815 3.912143 4.064258 4.433333 3.389345 1.809651 3.249068 3.132842
-1.756166 -0.2821588 0.6701625 2.040647 0.4019912 1.940499 0.3916642 -0.2856109 0.6802579 0.6687624 -1.427852 -1.513892 0.5978148 1.764963 0.4635369 0.9251428 0.8411234 -0.08814267 1.122607 0.2667017 0.4563591 1.861327 0.8281228 0.0285696 0.1079992 1.11759 3.976979 3.18518 1.809823 1.001936 1.436375 2.705014 5.048146 3.994127 4.152254 4.298504 3.99894 5.071594 2.788983 3.437184 4.904996 3.834948 3.890609 6.29537 6.027892 5.434692 2.14704 2.824595 2.073403 4.426886 4.627609 5.757523 2.9146 4.928131 5.34046 5.123724 5.779869 7.124495 6.725214 5.732293 7.185307 6.368991 6.116548 5.630501 6.240371 5.228284 7.173255 7.008767 5.406875 4.694482 4.846884 6.387031 6.348828 6.215636 6.169625 7.670431
-0.08649778 0.3528191 0.1726479 0.1043127 0.362733 1.343692 -0.1342136 -0.2236559 0.1637448 -0.07487907 -0.3041015 1.156751 -0.6862402 -0.6018944 -1.378687 -0.775546 -0.3625604 1.167289 1.690569 1.941843 2.101548 2.572729 2.643703 2.845364 2.167965 1.835566 2.652 1.997158 2.566507 -0.1567669 -0.04064626 1.767654 -0.01113647 0.7058053 1.366045 1.860292 1.909292 0.6055031 1.462888 2.597831 1.510322 -0.2220384 -0.3703412 0.5502654 -0.06636799 0.7230488 2.362542 1.775915 0.9810877 1.908299 1.292693 1.1834 2.240717 2.040858 3.86389 4.425648 3.109124 3.570238 2.589933 2.891629 1.810401 2.958784 3.762303 3.713387 2.060193 3.202853 3.114519 3.166019 2.454938 1.764482 1.550214 2.712317 4.220942 4.591297 3.394833 4.287889
1.975981 2.077071 2.444762 1.249449 3.684708 2.304778 2.502145 2.809968 2.480021 1.83146 2.924444 3.817142 3.285829 3.182271 2.357479 2.110373 3.38082 3.688002 3.302744 2.913053 2.743698 3.541714 4.754368 5.109969 4.281041 3.056555 3.277064 3.460606 3.587836 3.972379 4.138202 3.2611 4.709581 4.389573 4.728113 3.977839 4.203982 4.586157 3.653574 4.507405 5.918632 6.044948 5.531595 4.184514 4.790626 6.575035 7.403816 7.03098 6.432475 6.103289 6.646931 6.504183 5.777703 6.281891 6.059715 5.69318 6.597597 8.2612 7.02882 7.625746 6.580563 7.6451 8.58926 7.884692 7.283362 6.921061 7.326719 7.537865 7.985672 9.441289 7.425832 7.348348 7.621942 8.373587 8.259123 9.008906
0.7268347 2.315298 2.607877 0.4748604 0.517236 0.06075256 0.2738886 1.912071 1.679052 -0.2191439 -0.9301397 -0.9596472 -1.402627 0.8103224 2.050738 0.9756596 2.187066 2.852261 2.571887 0.6964006 1.729597 3.916443 4.529695 3.374112 2.978979 3.535243 3.327776 4.594892 0.6487596 -1.394818 -0.9381812 -0.5149627 0.2710942 1.877005 3.236856 4.76345 3.603769 1.36294 1.164218 2.349006 1.571092 1.016594 2.224729 3.331998 3.214747 3.068962 2.727382 3.817721 1.618249 1.401536 1.655329 0.9965003 2.631801 3.377758 3.029784 2.883231 3.607437 4.638575 4.982828 4.965226 2.941043 3.338573 1.482623 4.888615 3.758058 4.481693 2.934079 3.778532 2.486642 4.579903 5.337783 5.081468 5.433367 4.468423 4.600629 4.102249
-1.768434 -0.7853286 1.139778 1.689257 1.617051 0.8732616 2.363162 2.40664 1.893702 1.323 0.9093735 0.656497 0.4146658 0.4081618 1.309757 1.534491 1.137417 1.88244 2.81919 2.951674 0.7310788 1.239134 1.372201 1.673517 1.600364 1.356039 1.816047 0.7904633 2.590566 1.904789 1.160868 1.52837 1.982386 1.103998 0.7113472 2.046239 0.5825352 2.516386 2.261115 2.336171 0.3020776 1.042673 0.6626701 1.300358 1.365682 1.932376 2.080943 1.220443 2.684272 2.065823 2.293787 2.662289 1.861665 -0.1854843 -0.17636 1.119961 1.818564 2.024019 1.760862 3.113512 0.4014271 -0.0113866 -0.1369575 1.123611 1.754611 2.277431 3.030304 1.042037 0.7546216 3.113082 2.1828 2.052777 1.044782 2.233264 3.066581 1.717544
0.002281083 2.266322 1.717325 -0.622607 1.816318 3.392313 -0.2680342 0.2862005 -0.9753293 0.7732699 2.335271 -0.1710921 -0.05921595 0.7167992 -0.6103593 -0.1686402 0.1586612 -1.920822 -0.6769269 0.4604391 0.5680667 1.919446 -0.2811054 1.193297 1.135998 -0.1152681 0.493627 2.835991 1.167564 0.7857831 0.593256 1.85074 0.2540798 2.054083 3.323012 3.208487 2.451797 0.6508506 2.783134 3.318571 0.9849173 -0.9097775 -0.8768025 1.584662 0.8891684 0.4483908 -0.2688987 0.7590323 -0.7567423 1.154182 1.776624 4.092403 -0.02522902 0.3738431 2.984042 2.33918 0.6106847 1.147684 2.08366 1.172181 -0.1103993 -0.6275093 -0.5529389 0.03860074 0.5277021 0.4168123 0.5068505 0.7256359 1.88582 -0.4448882 1.8878 1.257392 -0.9836664 2.174712 3.187222 -0.03459351
0.5150742 0.4209603 1.387419 2.713356 1.194855 2.239446 0.1559969 -0.2340241 1.352487 1.755045 0.5827479 -0.781635 1.594443 2.120653 3.56091 2.516631 3.491916 3.319515 2.516838 2.153901 2.584438 3.3934 3.626559 1.746313 1.705185 1.201233 3.499751 3.503569 3.628812 4.388375 4.341252 5.011164 4.580114 5.164703 4.238687 5.042609 5.008479 5.243586 5.317832 3.94512 4.381554 3.260158 3.38233 4.139557 4.126862 4.78328 5.714472 5.692763 5.910145 5.602285 5.470874 3.952853 5.884089 5.343204 3.099623 3.603962 5.629278 6.292478 6.805141 5.182352 5.459848 5.862452 7.463418 5.93401 7.242772 4.788809 7.716934 8.596965 8.008808 8.500643 7.121464 6.723898 8.080724 7.407296 6.785481 7.040413
-0.9078035 -0.08503636 1.572923 1.265803 1.562899 0.7123372 1.61543 1.358429 2.477113 1.655482 0.654587 -0.5537982 1.83798 2.572888 3.962419 1.816872 2.730843 0.667344 1.220542 1.697494 2.766658 2.78444 1.392335 0.1745753 0.3374169 1.603374 3.502258 1.235973 0.4156128 1.463597 1.575032 1.530382 1.374842 0.5192209 1.535781 1.629706 1.941362 2.553404 2.307696 3.17391 2.224708 3.694458 2.729008 3.581689 4.295454 2.730438 6.195145 4.527136 2.522281 4.094864 5.665541 5.902945 4.196821 2.899366 3.985741 4.891043 4.700306 3.417981 2.867409 4.857056 3.619883 5.280047 4.963537 4.398245 5.332346 5.385466 5.578114 5.740629 6.40131 5.494471 6.036785 4.434718 3.735982 2.931256 2.564981 5.181258
0.7820448 0.8605579 1.008964 1.29092 0.220393 0.2005894 -1.221913 -1.124594 0.9580177 -0.6692537 -0.05536631 0.5832985 0.8735062 -0.001643185 1.54291 2.923284 1.749854 1.587601 0.7676294 0.08163576 0.2570662 3.686398 0.652473 -0.8573295 1.505217 3.781149 5.65987 2.544757 3.760356 3.083618 1.31655 1.359057 0.9666447 0.5205886 1.649904 1.112857 1.932626 1.73482 1.98126 4.305029 3.935777 6.23224 5.351714 3.487435 3.511398 4.320578 6.055874 4.058358 3.476179 3.049568 4.223932 5.466108 3.797397 5.078849 6.83527 5.928931 5.702867 4.008574 4.754624 7.585322 4.959054 2.237982 4.977526 3.013492 5.009522 7.877774 5.02287 5.687696 7.141343 7.650837 6.897509 5.95654 7.05559 5.774804 6.603072 7.136419
#  Spring_temp_surface5m : Spring_temp_surface5m
0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129 0.2724129
0.762688 -0.8276009 -0.2410774 2.540562 2.089829 -1.064769 0.2244405 2.018178 1.528923 -0.01285135 2.104535 0.9586729 -0.683772 -0.1465117 2.165611 -0.4030797 1.24022 1.414767 2.249094 -1.115494 1.543762 2.254934 2.278831 2.301048 3.239653 2.203074 2.178427 0.8029488 -1.025132 -1.484236 -1.791171 2.429128 3.657428 4.126404 1.720254 0.8200152 0.2827296 3.033544 3.115089 0.2818165 -0.8357135 0.8657452 3.446861 0.7593798 1.872663 4.128511 2.806924 2.642597 1.801703 2.207177 3.757366 4.614805 4.385257 2.003546 -0.3393645 -1.289719 0.7018323 0.7018323 0.7018323 0.7018323 0.7018323 0.7018323 0.7018323 0.7018323 0.7018323 0.7018323 0.7018323 0.7018323 0.7018323 0.7018323 0.7018323 0.7018323 0.7018323 0.7018323 0.7018323 0.7018323
